startTime,weighingStartTime,weighingEndTime,checkoutStartTime,checkoutEndTime,totalTime
754.0556763442099,11401.00159086588,11565.969901478838,11649.382444667526,11649.382444667526,10895.326768323317
760.7418437545988,11565.969901478838,11649.382444667526,11905.899822775817,11905.899822775817,11145.157979021218
759.6046291019188,11649.382444667526,11905.899822775817,12101.587568886289,12101.587568886289,11341.98293978437
787.563496149003,11905.899822775817,12101.587568886289,12298.904864211074,12298.904864211074,11511.34136806207
777.4018773511598,12101.587568886289,12298.904864211074,12454.950098453306,12454.950098453306,11677.548221102146
805.6785012042839,12298.904864211074,12454.950098453306,12688.145337164437,12688.145337164437,11882.466835960153
736.072282933062,12454.950098453306,12688.145337164437,12856.633567157021,12856.633567157021,12120.561284223959
806.1382206232372,12688.145337164437,12856.633567157021,13034.478671156216,13034.478671156216,12228.340450532978
801.691742573977,12856.633567157021,13034.478671156216,13224.267724160787,13224.267724160787,12422.57598158681
869.4422738556177,13034.478671156216,13224.267724160787,13440.890628125375,13440.890628125375,12571.448354269756
866.6013057466222,13224.267724160787,13440.890628125375,13699.151269908809,13699.151269908809,12832.549964162186
860.2252065910207,13440.890628125375,13699.151269908809,13837.036190885754,13837.036190885754,12976.810984294734
824.8950153275525,13699.151269908809,13837.036190885754,13949.432156081504,13949.432156081504,13124.537140753951
873.7394146072738,13837.036190885754,13949.432156081504,14201.763896929075,14201.763896929075,13328.024482321802
909.1798733985511,13949.432156081504,14201.763896929075,14321.528948013356,14321.528948013356,13412.349074614805
912.1935086100793,14201.763896929075,14321.528948013356,14496.825822153603,14496.825822153603,13584.632313543523
853.169883517551,14321.528948013356,14496.825822153603,14621.906035065746,14621.906035065746,13768.736151548195
935.0652335874233,14496.825822153603,14621.906035065746,14818.76296817973,14818.76296817973,13883.697734592306
932.9202335264984,14621.906035065746,14818.76296817973,14977.833734983415,14977.833734983415,14044.913501456916
845.9729635416968,14818.76296817973,14977.833734983415,15150.699007022313,15150.699007022313,14304.726043480616
930.0921732703549,14977.833734983415,15150.699007022313,15308.733721605979,15308.733721605979,14378.641548335623
956.8256752966807,15150.699007022313,15308.733721605979,15497.668364334706,15497.668364334706,14540.842689038025
962.22813569929,15308.733721605979,15497.668364334706,15706.3683146883,15706.3683146883,14744.14017898901
930.2966676107372,15497.668364334706,15706.3683146883,15752.01893539438,15752.01893539438,14821.722267783643
1019.0782765318171,15706.3683146883,15752.01893539438,15835.806633847664,15835.806633847664,14816.728357315847
892.7777107206387,15752.01893539438,15835.806633847664,16054.968940588675,16054.968940588675,15162.191229868036
1024.600058884186,15835.806633847664,16054.968940588675,16312.514222999494,16312.514222999494,15287.91416411531
1043.44393578266,16054.968940588675,16312.514222999494,16539.362550919832,16539.362550919832,15495.918615137172
1044.9730651626398,16312.514222999494,16539.362550919832,16703.56156489518,16703.56156489518,15658.58849973254
1049.1330098887627,16539.362550919832,16703.56156489518,16776.083520130338,16776.083520130338,15726.950510241575
1053.0189957535606,16703.56156489518,16776.083520130338,16976.56407914281,16976.56407914281,15923.545083389248
1061.2668487683018,16776.083520130338,16976.56407914281,17231.43088120116,17231.43088120116,16170.164032432856
1090.198828838077,16976.56407914281,17231.43088120116,17375.853597454574,17375.853597454574,16285.654768616498
1083.7753602053097,17231.43088120116,17375.853597454574,17607.721651148706,17607.721651148706,16523.946290943397
1087.8755333331549,17375.853597454574,17607.721651148706,17759.94001997012,17759.94001997012,16672.064486636966
1061.1110676300325,17607.721651148706,17759.94001997012,17832.321760311606,17832.321760311606,16771.210692681572
1121.0759528235305,17759.94001997012,17832.321760311606,17981.631808085098,17981.631808085098,16860.555855261566
1129.8371141320886,17832.321760311606,17981.631808085098,18147.152002803323,18147.152002803323,17017.314888671233
1157.498138966987,17981.631808085098,18147.152002803323,18324.85921944339,18324.85921944339,17167.361080476403
1115.2803722487893,18147.152002803323,18324.85921944339,18424.822214537988,18424.822214537988,17309.5418422892
1206.1450683506016,18324.85921944339,18424.822214537988,18594.98816941868,18594.98816941868,17388.84310106808
1212.447426943115,18424.822214537988,18594.98816941868,18911.93571241073,18911.93571241073,17699.488285467614
1163.2899369591955,18594.98816941868,18911.93571241073,19034.023924031917,19034.023924031917,17870.733987072723
1243.8507004638147,18911.93571241073,19034.023924031917,19166.947881175365,19166.947881175365,17923.09718071155
1281.2445021538954,19034.023924031917,19166.947881175365,19343.99578214245,19343.99578214245,18062.751279988555
1296.0126816654943,19166.947881175365,19343.99578214245,19539.403818334085,19539.403818334085,18243.39113666859
1309.8752239167643,19343.99578214245,19539.403818334085,19781.469615541304,19781.469615541304,18471.594391624538
1299.5572271393107,19539.403818334085,19781.469615541304,20012.05564829311,20012.05564829311,18712.4984211538
1313.654647522817,19781.469615541304,20012.05564829311,20332.44886766016,20332.44886766016,19018.794220137344
1275.0872132186182,20012.05564829311,20332.44886766016,20530.147889010845,20530.147889010845,19255.060675792225
1363.8154062424846,20332.44886766016,20530.147889010845,20723.77451770408,20723.77451770408,19359.959111461598
1315.0970292266052,20530.147889010845,20723.77451770408,20916.439934307764,20916.439934307764,19601.342905081157
1362.039665597015,20723.77451770408,20916.439934307764,21136.821946465356,21136.821946465356,19774.78228086834
1365.054107067435,20916.439934307764,21136.821946465356,21398.220958517028,21398.220958517028,20033.166851449594
1399.4950218924344,21136.821946465356,21398.220958517028,21554.669729189478,21554.669729189478,20155.174707297043
1352.6611744209736,21398.220958517028,21554.669729189478,21812.977699654835,21812.977699654835,20460.316525233862
1420.4635409292393,21554.669729189478,21812.977699654835,22007.971575807296,22007.971575807296,20587.508034878058
1398.3273876356393,21812.977699654835,22007.971575807296,22207.254039942367,22207.254039942367,20808.926652306727
1426.4476363162612,22007.971575807296,22207.254039942367,22362.11493241958,22362.11493241958,20935.66729610332
1484.8163770466247,22207.254039942367,22362.11493241958,22539.122310954946,22539.122310954946,21054.305933908323
1416.300440829169,22362.11493241958,22539.122310954946,22696.292223881654,22696.292223881654,21279.991783052486
1505.5683215267557,22539.122310954946,22696.292223881654,22888.835997685528,22888.835997685528,21383.26767615877
1493.0716801202939,22696.292223881654,22888.835997685528,22994.161473577507,22994.161473577507,21501.089793457213
1493.9541132447957,22888.835997685528,22994.161473577507,23129.16097708981,23129.16097708981,21635.206863845015
1440.2937326463868,22994.161473577507,23129.16097708981,23317.876544373823,23317.876544373823,21877.582811727436
1538.4242135019292,23129.16097708981,23317.876544373823,23534.92752572829,23534.92752572829,21996.50331222636
1500.2878718474956,23317.876544373823,23534.92752572829,23693.803407043426,23693.803407043426,22193.51553519593
1532.0023005649548,23534.92752572829,23693.803407043426,23882.3362988354,23882.3362988354,22350.333998270442
1537.5390820241375,23693.803407043426,23882.3362988354,24141.96476063516,24141.96476063516,22604.425678611024
1561.315841043206,23882.3362988354,24141.96476063516,24429.474970001796,24429.474970001796,22868.159128958592
1557.9377667768892,24141.96476063516,24429.474970001796,24729.851570323408,24729.851570323408,23171.91380354652
1489.5129375060042,24429.474970001796,24729.851570323408,24886.889114221027,24886.889114221027,23397.37617671502
1595.140426941031,24729.851570323408,24886.889114221027,25117.925019353457,25117.925019353457,23522.784592412427
1583.4858514876942,24886.889114221027,25117.925019353457,25195.783726229343,25195.783726229343,23612.29787474165
1621.597914431859,25117.925019353457,25195.783726229343,25471.34453451053,25471.34453451053,23849.74662007867
1663.6491063890885,25195.783726229343,25471.34453451053,25618.413573472528,25618.413573472528,23954.764467083438
1678.9674542964071,25471.34453451053,25618.413573472528,25741.137919735338,25741.137919735338,24062.170465438932
1675.733354048164,25618.413573472528,25741.137919735338,25917.63486908234,25917.63486908234,24241.901515034177
1701.3817652185712,25741.137919735338,25917.63486908234,26148.45400518287,26148.45400518287,24447.0722399643
1692.5409861793996,25917.63486908234,26148.45400518287,26272.564627551976,26272.564627551976,24580.023641372576
1730.1833442869763,26148.45400518287,26272.564627551976,26431.71622555755,26431.71622555755,24701.532881270574
1725.757006845397,26272.564627551976,26431.71622555755,26542.64132080359,26542.64132080359,24816.88431395819
1734.1408082317296,26431.71622555755,26542.64132080359,26746.935136304444,26746.935136304444,25012.794328072716
1740.1146326553287,26542.64132080359,26746.935136304444,26902.188765850744,26902.188765850744,25162.074133195416
1740.5683670090034,26746.935136304444,26902.188765850744,27003.412790746053,27003.412790746053,25262.84442373705
1791.5533120105836,26902.188765850744,27003.412790746053,27193.405687135844,27193.405687135844,25401.85237512526
1740.5265757402951,27003.412790746053,27193.405687135844,27395.896196360063,27395.896196360063,25655.369620619767
1757.738524839838,27193.405687135844,27395.896196360063,27644.43645902238,27644.43645902238,25886.697934182543
1784.85473221895,27395.896196360063,27644.43645902238,27734.28901642117,27734.28901642117,25949.43428420222
1799.4578337847056,27644.43645902238,27734.28901642117,27908.341102534392,27908.341102534392,26108.883268749687
1816.4699591957803,27734.28901642117,27908.341102534392,28115.377106101718,28115.377106101718,26298.907146905938
1796.429915114333,27908.341102534392,28115.377106101718,28305.576798797327,28305.576798797327,26509.146883682995
1792.550224149359,28115.377106101718,28305.576798797327,28547.285680024717,28547.285680024717,26754.735455875358
1824.8020549369242,28305.576798797327,28547.285680024717,28838.911657313623,28838.911657313623,27014.1096023767
1767.4498098399977,28547.285680024717,28838.911657313623,29005.99424626072,29005.99424626072,27238.544436420725
1844.509795843783,28838.911657313623,29005.99424626072,29176.017292109056,29176.017292109056,27331.507496265272
1860.3821193688568,29005.99424626072,29176.017292109056,29300.267228278437,29300.267228278437,27439.88510890958
1830.1960577464308,29176.017292109056,29300.267228278437,29524.169075724058,29524.169075724058,27693.973017977627
1879.093853829942,29300.267228278437,29524.169075724058,29729.209538239073,29729.209538239073,27850.11568440913
1737.1539203208772,29524.169075724058,29729.209538239073,29866.423799419837,29866.423799419837,28129.26987909896
1874.6717804320383,29729.209538239073,29866.423799419837,30017.271612987966,30017.271612987966,28142.599832555927
1906.3574694754677,29866.423799419837,30017.271612987966,30141.85193365663,30141.85193365663,28235.494464181163
1818.7103792054122,30017.271612987966,30141.85193365663,30313.806854034665,30313.806854034665,28495.096474829254
1911.1670469182818,30141.85193365663,30313.806854034665,30474.60207548883,30474.60207548883,28563.435028570548
1917.1155114457715,30313.806854034665,30474.60207548883,30693.930376376367,30693.930376376367,28776.814864930595
1890.4323193523826,30474.60207548883,30693.930376376367,30884.93647503952,30884.93647503952,28994.50415568714
1876.521809994499,30693.930376376367,30884.93647503952,30935.722109284507,30935.722109284507,29059.20029929001
1987.7448427984048,30884.93647503952,30935.722109284507,31070.108902075644,31070.108902075644,29082.36405927724
1995.709554538847,30935.722109284507,31070.108902075644,31236.99372300695,31236.99372300695,29241.284168468104
2008.3423948009977,31070.108902075644,31236.99372300695,31360.591569610322,31360.591569610322,29352.249174809323
1981.507074675512,31236.99372300695,31360.591569610322,31518.88851398827,31518.88851398827,29537.381439312758
1963.7732884546726,31360.591569610322,31518.88851398827,31739.06082887568,31739.06082887568,29775.28754042101
2028.0682524280166,31518.88851398827,31739.06082887568,31915.684514757162,31915.684514757162,29887.616262329146
1959.3418259253388,31739.06082887568,31915.684514757162,32014.90971176947,32014.90971176947,30055.56788584413
2019.4029642099836,31915.684514757162,32014.90971176947,32187.032764501564,32187.032764501564,30167.62980029158
2023.9179663188668,32014.90971176947,32187.032764501564,32283.736182527562,32283.736182527562,30259.818216208696
2084.0783312011627,32187.032764501564,32283.736182527562,32424.71711071212,32424.71711071212,30340.63877951096
2012.9434371927148,32283.736182527562,32424.71711071212,32597.34694411131,32597.34694411131,30584.403506918592
2070.2281341429043,32424.71711071212,32597.34694411131,32680.47411161466,32680.47411161466,30610.245977471757
2088.9300250408132,32597.34694411131,32680.47411161466,33033.79399878569,33033.79399878569,30944.863973744876
2088.4252525370425,32680.47411161466,33033.79399878569,33233.678299738334,33233.678299738334,31145.25304720129
2113.4424729734665,33033.79399878569,33233.678299738334,33373.06961689333,33373.06961689333,31259.62714391986
2148.846811892567,33233.678299738334,33373.06961689333,33596.13364413052,33596.13364413052,31447.28683223795
2164.4312063441075,33373.06961689333,33596.13364413052,33655.87693634543,33655.87693634543,31491.44573000132
2167.198915364003,33596.13364413052,33655.87693634543,33765.842921366624,33765.842921366624,31598.64400600262
2213.58257396944,33655.87693634543,33765.842921366624,33918.4523597846,33918.4523597846,31704.869785815157
2194.7849764361977,33765.842921366624,33918.4523597846,34004.9584892282,34004.9584892282,31810.173512792004
2257.4343807074056,33918.4523597846,34004.9584892282,34163.395445572205,34163.395445572205,31905.9610648648
2285.8259806159263,34004.9584892282,34163.395445572205,34432.55892465305,34432.55892465305,32146.732944037125
2304.2820006095462,34163.395445572205,34432.55892465305,34635.58698242554,34635.58698242554,32331.304981815996
2256.673205333549,34432.55892465305,34635.58698242554,34730.97255312245,34730.97255312245,32474.299347788896
2329.928569745297,34635.58698242554,34730.97255312245,34875.904582250354,34875.904582250354,32545.976012505056
2320.6462408357997,34730.97255312245,34875.904582250354,35047.823195225734,35047.823195225734,32727.176954389935
2333.4943916091925,34875.904582250354,35047.823195225734,35204.83699518872,35204.83699518872,32871.34260357953
2367.898229122721,35047.823195225734,35204.83699518872,35380.53595539209,35380.53595539209,33012.63772626937
2369.4325404001474,35204.83699518872,35380.53595539209,35592.11504447485,35592.11504447485,33222.6825040747
2404.561013332176,35380.53595539209,35592.11504447485,35666.14289188222,35666.14289188222,33261.581878550045
2403.101842873898,35592.11504447485,35666.14289188222,35819.700637794784,35819.700637794784,33416.59879492089
2416.108204165629,35666.14289188222,35819.700637794784,35944.49365637185,35944.49365637185,33528.385452206225
2411.8591091964136,35819.700637794784,35944.49365637185,36080.14447704761,36080.14447704761,33668.2853678512
2436.4840769086386,35944.49365637185,36080.14447704761,36243.79612224004,36243.79612224004,33807.312045331404
2460.026556574658,36080.14447704761,36243.79612224004,36360.22036775782,36360.22036775782,33900.19381118316
2455.881586695822,36243.79612224004,36360.22036775782,36546.39933541295,36546.39933541295,34090.517748717124
2453.153980097349,36360.22036775782,36546.39933541295,36804.486768075614,36804.486768075614,34351.33278797827
2499.662279897223,36546.39933541295,36804.486768075614,36908.10240240189,36908.10240240189,34408.44012250467
2469.187034927236,36804.486768075614,36908.10240240189,37040.86872402533,37040.86872402533,34571.68168909809
2499.1871799745554,36908.10240240189,37040.86872402533,37213.10264092191,37213.10264092191,34713.915460947355
2516.8823742749414,37040.86872402533,37213.10264092191,37426.62768815228,37426.62768815228,34909.745313877334
2525.662840587933,37213.10264092191,37426.62768815228,37521.13329112603,37521.13329112603,34995.4704505381
2561.0198438789575,37426.62768815228,37521.13329112603,37657.07503151591,37657.07503151591,35096.05518763695
2590.318001039563,37521.13329112603,37657.07503151591,37803.97422743141,37803.97422743141,35213.656226391846
2585.505389566133,37657.07503151591,37803.97422743141,37992.78686655323,37992.78686655323,35407.2814769871
2558.3258825645817,37803.97422743141,37992.78686655323,38232.391146451744,38232.391146451744,35674.06526388716
2606.3395204433905,37992.78686655323,38232.391146451744,38366.77584057048,38366.77584057048,35760.43632012709
2605.296643194963,38232.391146451744,38366.77584057048,38593.42156521285,38593.42156521285,35988.12492201789
2598.2181653483135,38366.77584057048,38593.42156521285,38716.83351748521,38716.83351748521,36118.6153521369
2655.24561885529,38593.42156521285,38716.83351748521,38898.291944560886,38898.291944560886,36243.046325705596
2617.939415499432,38716.83351748521,38898.291944560886,39019.248813241014,39019.248813241014,36401.309397741585
2642.123757462769,38898.291944560886,39019.248813241014,39412.88703813909,39412.88703813909,36770.76328067632
2677.1592220818434,39019.248813241014,39412.88703813909,39477.61258145721,39477.61258145721,36800.453359375366
2649.7591614187577,39412.88703813909,39477.61258145721,39571.63635286065,39571.63635286065,36921.8771914419
2721.61205016757,39477.61258145721,39571.63635286065,39689.1811171838,39689.1811171838,36967.56906701623
2737.007441385486,39571.63635286065,39689.1811171838,39780.10902637647,39780.10902637647,37043.10158499098
2755.655963513498,39689.1811171838,39780.10902637647,39969.85540379882,39969.85540379882,37214.19944028532
2757.443902449712,39780.10902637647,39969.85540379882,40127.763773863255,40127.763773863255,37370.31987141354
2724.725560965748,39969.85540379882,40127.763773863255,40316.112735892435,40316.112735892435,37591.387174926684
2756.748448459936,40127.763773863255,40316.112735892435,40464.92718074356,40464.92718074356,37708.178732283624
2678.5599759535903,40316.112735892435,40464.92718074356,40651.155533068915,40651.155533068915,37972.595557115324
2744.548269250747,40464.92718074356,40651.155533068915,40846.35800694881,40846.35800694881,38101.80973769806
2779.2833422276813,40651.155533068915,40846.35800694881,40976.10866292763,40976.10866292763,38196.82532069995
2783.0008348168776,40846.35800694881,40976.10866292763,41075.62626763607,41075.62626763607,38292.62543281919
2758.2568736918274,40976.10866292763,41075.62626763607,41296.56406188918,41296.56406188918,38538.30718819735
2785.3966688184573,41075.62626763607,41296.56406188918,41539.09201903226,41539.09201903226,38753.6953502138
2749.5803231590758,41296.56406188918,41539.09201903226,41656.325866540916,41656.325866540916,38906.74554338184
2791.8924387026104,41539.09201903226,41656.325866540916,41890.14287213126,41890.14287213126,39098.25043342865
2801.5354378973802,41656.325866540916,41890.14287213126,42039.07641611475,42039.07641611475,39237.540978217374
2820.8320794079773,41890.14287213126,42039.07641611475,42130.68935718659,42130.68935718659,39309.85727777861
2845.227554530432,42039.07641611475,42130.68935718659,42287.19969435866,42287.19969435866,39441.97213982823
2832.1345577922566,42130.68935718659,42287.19969435866,42504.79481855828,42504.79481855828,39672.660260766024
2835.7325058551314,42287.19969435866,42504.79481855828,42798.429693889855,42798.429693889855,39962.69718803473
2779.3306881444737,42504.79481855828,42798.429693889855,43054.34184783006,43054.34184783006,40275.011159685586
2828.653980949486,42798.429693889855,43054.34184783006,43257.333950579785,43257.333950579785,40428.6799696303
2848.736906735169,43054.34184783006,43257.333950579785,43482.54268779731,43482.54268779731,40633.80578106214
2815.499746769728,43257.333950579785,43482.54268779731,43638.63457582088,43638.63457582088,40823.13482905115
2816.919472356008,43482.54268779731,43638.63457582088,43862.620372196005,43862.620372196005,41045.70089984
2743.075006053913,43638.63457582088,43862.620372196005,44028.82881129111,44028.82881129111,41285.7538052372
2885.7505560912086,43862.620372196005,44028.82881129111,44275.470670471135,44275.470670471135,41389.720114379925
2837.6778841395812,44028.82881129111,44275.470670471135,44412.896272121536,44412.896272121536,41575.21838798196
2904.9389949583883,44275.470670471135,44412.896272121536,44596.518389517645,44596.518389517645,41691.57939455926
2853.1236895792895,44412.896272121536,44596.518389517645,44858.37637369699,44858.37637369699,42005.2526841177
2914.5794453233725,44596.518389517645,44858.37637369699,44969.17588699071,44969.17588699071,42054.59644166734
2893.3775960313287,44858.37637369699,44969.17588699071,45193.06550110465,45193.06550110465,42299.68790507332
2942.994242546397,44969.17588699071,45193.06550110465,45393.216148485706,45393.216148485706,42450.22190593931
2957.1345945944227,45193.06550110465,45393.216148485706,45515.70639165283,45515.70639165283,42558.57179705841
2910.502771968442,45393.216148485706,45515.70639165283,45718.67095821267,45718.67095821267,42808.16818624423
2897.2970581079867,45515.70639165283,45718.67095821267,45965.56631323025,45965.56631323025,43068.269255122264
2956.7667351161904,45718.67095821267,45965.56631323025,46064.8478654142,46064.8478654142,43108.081130298015
2989.5585621728433,45965.56631323025,46064.8478654142,46306.60136816329,46306.60136816329,43317.042805990444
2999.446896074383,46064.8478654142,46306.60136816329,46492.04879730606,46492.04879730606,43492.601901231676
2961.8161779757816,46306.60136816329,46492.04879730606,46729.26396682852,46729.26396682852,43767.44778885274
3016.7020834759123,46492.04879730606,46729.26396682852,46882.97601701536,46882.97601701536,43866.27393353945
3022.6705142976407,46729.26396682852,46882.97601701536,46930.2442058127,46930.2442058127,43907.573691515056
3031.678434083016,46882.97601701536,46930.2442058127,47116.27711120801,47116.27711120801,44084.598677124995
3041.70020468317,46930.2442058127,47116.27711120801,47226.30810358351,47226.30810358351,44184.60789890034
3039.0950471628175,47116.27711120801,47226.30810358351,47463.87225210916,47463.87225210916,44424.777204946346
3073.839345429914,47226.30810358351,47463.87225210916,47690.11878758164,47690.11878758164,44616.279442151725
2991.1409612806037,47463.87225210916,47690.11878758164,47891.00667276211,47891.00667276211,44899.86571148151
3043.655540579502,47690.11878758164,47891.00667276211,48045.62230452277,48045.62230452277,45001.96676394327
3097.0065982717824,47891.00667276211,48045.62230452277,48185.697123824335,48185.697123824335,45088.69052555255
3072.033949392242,48045.62230452277,48185.697123824335,48338.46786112131,48338.46786112131,45266.433911729066
3081.6933936229034,48185.697123824335,48338.46786112131,48501.42147346641,48501.42147346641,45419.72807984351
3111.5407604611682,48338.46786112131,48501.42147346641,48630.4489076824,48630.4489076824,45518.908147221235
3120.558380181978,48501.42147346641,48630.4489076824,48780.87496194985,48780.87496194985,45660.31658176787
3130.861540016315,48630.4489076824,48780.87496194985,48954.811836976485,48954.811836976485,45823.95029696017
2926.9291377389004,48780.87496194985,48954.811836976485,49113.9159354703,49113.9159354703,46186.9867977314
3122.922705123191,48954.811836976485,49113.9159354703,49213.80161854526,49213.80161854526,46090.878913422064
3153.8242360660147,49113.9159354703,49213.80161854526,49385.6414963031,49385.6414963031,46231.81726023708
3102.9036421277947,49213.80161854526,49385.6414963031,49493.58110822341,49493.58110822341,46390.677466095614
3181.4525974657263,49385.6414963031,49493.58110822341,49702.7173739166,49702.7173739166,46521.26477645087
3179.51396415754,49493.58110822341,49702.7173739166,49980.37840251541,49980.37840251541,46800.86443835787
3216.6021187693464,49702.7173739166,49980.37840251541,50064.277035414154,50064.277035414154,46847.674916644806
3209.9052384264473,49980.37840251541,50064.277035414154,50159.93255018625,50159.93255018625,46950.0273117598
3231.6781949310066,50064.277035414154,50159.93255018625,50296.02775642132,50296.02775642132,47064.34956149031
3241.904907916817,50159.93255018625,50296.02775642132,50584.91721546872,50584.91721546872,47343.0123075519
3243.999121640528,50296.02775642132,50584.91721546872,50805.41337897087,50805.41337897087,47561.41425733035
3200.9855811522348,50584.91721546872,50805.41337897087,51033.19606109429,51033.19606109429,47832.210479942056
3342.917544151816,50805.41337897087,51033.19606109429,51244.78030205951,51244.78030205951,47901.86275790769
3356.0956935458144,51033.19606109429,51244.78030205951,51325.63110049967,51325.63110049967,47969.53540695385
3388.7406711546373,51244.78030205951,51325.63110049967,51593.11604909824,51593.11604909824,48204.3753779436
